,A,B,Toss_Winner,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),Team A Ground,Team B Ground,winner
397,7,0,0,0.31000000000000005,0.26,0.7332535885167464,0.4545454545454545,0.55,0.6315789470000001,0.25333333333333335,0.33333333333333337,0.441,0.53,0.9515119916579771,0.8790406673618353,0.55,0.45,0,0,0
398,4,7,0,0.4700000000000002,0.355,0.4940191387559808,0.7894736842105263,0.5,0.576923077,0.21333333333333337,0.3047619047619048,0.418,0.095,0.7737226277372263,0.5630865484880083,0.17,0.83,0,0,0
399,1,9,1,0.4700000000000002,0.3875000000000002,0.4078947368421052,0.4569377990430622,0.446808511,0.5555555560000001,0.2,0.4761904761904762,-1.182,-0.428,0.6266944734098019,0.6266944734098019,0.45,0.55,0,0,1
400,0,6,0,0.5725,0.8925000000000001,0.6710526315789473,0.6100478468899522,0.673913043,0.454545455,0.7333333333333334,0.6095238095238096,0.385,0.968,0.7956204379562044,0.7226277372262774,0.7,0.3,0,0,1
401,12,11,1,0.37750000000000017,0.6625000000000001,0.41746411483253587,0.832535885167464,0.14285714300000002,0.551020408,0.34666666666666673,0.28571428571428575,-0.39899999999999997,0.06,0.6590198123044838,0.545881126173097,0.33,0.67,0,0,1
402,7,9,1,0.355,0.3875000000000002,0.7894736842105263,0.4569377990430622,0.576923077,0.5555555560000001,0.4533333333333333,0.28571428571428575,0.095,-0.428,0.5630865484880083,0.6266944734098019,0.53,0.46,0,0,1
403,4,1,0,0.4700000000000002,0.4700000000000002,0.4940191387559808,0.4078947368421052,0.5,0.446808511,0.21333333333333337,0.46666666666666673,0.418,-1.182,0.7737226277372263,0.6266944734098019,0.55,0.45,0,0,1
404,11,6,1,0.6625000000000001,0.8925000000000001,0.832535885167464,0.6100478468899522,0.551020408,0.454545455,0.52,0.37142857142857144,0.06,0.968,0.545881126173097,0.7226277372262774,0.73,0.27,0,0,1
405,0,1,0,0.5725,0.4700000000000002,0.6710526315789473,0.4078947368421052,0.673913043,0.446808511,0.25333333333333335,0.2285714285714286,0.385,-1.182,0.7956204379562044,0.6266944734098019,0.7,0.3,0,0,0
406,6,12,1,0.8925000000000001,0.37750000000000017,0.6100478468899522,0.41746411483253587,0.454545455,0.14285714300000002,0.37333333333333335,0.4285714285714286,0.968,-0.39899999999999997,0.7226277372262774,0.6590198123044838,0.0,1.0,0,0,0
407,0,11,1,0.5725,0.6625000000000001,0.6710526315789473,0.832535885167464,0.673913043,0.551020408,0.48000000000000004,0.36190476190476195,0.385,0.06,0.7956204379562044,0.545881126173097,0.62,0.38,0,0,0
408,4,9,1,0.4700000000000002,0.3875000000000002,0.4940191387559808,0.4569377990430622,0.5,0.5555555560000001,0.36000000000000004,0.46666666666666673,0.418,-0.428,0.7737226277372263,0.6266944734098019,0.5,0.5,0,0,0
409,12,1,0,0.37750000000000017,0.4700000000000002,0.41746411483253587,0.4078947368421052,0.14285714300000002,0.446808511,0.5333333333333334,0.4190476190476191,-0.39899999999999997,-1.182,0.6590198123044838,0.6266944734098019,1.0,0.0,0,0,0
410,7,0,0,0.355,0.5725,0.7894736842105263,0.6710526315789473,0.576923077,0.673913043,0.21333333333333337,0.48571428571428577,0.095,0.385,0.5630865484880083,0.7956204379562044,0.6,0.4,0,0,1
411,9,11,1,0.3875000000000002,0.6625000000000001,0.4569377990430622,0.832535885167464,0.5555555560000001,0.551020408,0.09333333333333332,0.34285714285714286,-0.428,0.06,0.6266944734098019,0.545881126173097,0.55,0.45,0,0,1
412,6,4,1,0.8925000000000001,0.4700000000000002,0.6100478468899522,0.4940191387559808,0.454545455,0.5,0.48000000000000004,0.2285714285714286,0.968,0.418,0.7226277372262774,0.7737226277372263,0.45,0.55,0,0,0
413,7,1,0,0.355,0.4700000000000002,0.7894736842105263,0.4078947368421052,0.576923077,0.446808511,0.29333333333333333,0.29523809523809524,0.095,-1.182,0.5630865484880083,0.6266944734098019,0.5,0.5,0,0,1
414,12,0,0,0.37750000000000017,0.5725,0.41746411483253587,0.6710526315789473,0.14285714300000002,0.673913043,0.29333333333333333,0.44761904761904764,-0.39899999999999997,0.385,0.6590198123044838,0.7956204379562044,0.0,1.0,0,0,1
415,9,6,1,0.3875000000000002,0.8925000000000001,0.4569377990430622,0.6100478468899522,0.5555555560000001,0.454545455,0.38666666666666666,0.31428571428571433,-0.428,0.968,0.6266944734098019,0.7226277372262774,0.42,0.58,0,0,1
416,11,4,0,0.6625000000000001,0.4700000000000002,0.832535885167464,0.4940191387559808,0.551020408,0.5,0.4000000000000001,0.31428571428571433,0.06,0.418,0.545881126173097,0.7737226277372263,0.5,0.5,0,0,0
417,12,7,1,0.37750000000000017,0.355,0.41746411483253587,0.7894736842105263,0.14285714300000002,0.576923077,0.38666666666666666,0.3047619047619048,-0.39899999999999997,0.095,0.6590198123044838,0.5630865484880083,0.5,0.5,0,0,0
418,0,4,0,0.5725,0.4700000000000002,0.6710526315789473,0.4940191387559808,0.673913043,0.5,0.37333333333333335,0.37142857142857144,0.385,0.418,0.7956204379562044,0.7737226277372263,0.67,0.33,0,0,0
419,6,7,0,0.8925000000000001,0.355,0.6100478468899522,0.7894736842105263,0.454545455,0.576923077,0.28,0.46666666666666673,0.968,0.095,0.7226277372262774,0.5630865484880083,0.58,0.42,0,1,1
420,1,11,1,0.4700000000000002,0.6625000000000001,0.4078947368421052,0.832535885167464,0.446808511,0.551020408,0.4133333333333334,0.36190476190476195,-1.182,0.06,0.6266944734098019,0.545881126173097,0.5,0.5,0,0,1
421,12,9,1,0.37750000000000017,0.3875000000000002,0.41746411483253587,0.4569377990430622,0.14285714300000002,0.5555555560000001,0.4266666666666667,0.34285714285714286,-0.39899999999999997,-0.428,0.6590198123044838,0.6266944734098019,0.5,0.5,0,1,1
422,11,4,1,0.6625000000000001,0.4700000000000002,0.832535885167464,0.4940191387559808,0.551020408,0.5,0.46666666666666673,0.4761904761904762,0.06,0.418,0.545881126173097,0.7737226277372263,0.5,0.5,1,0,0
423,1,0,1,0.4700000000000002,0.5725,0.4078947368421052,0.6710526315789473,0.446808511,0.673913043,0.4133333333333334,0.46666666666666673,-1.182,0.385,0.6266944734098019,0.7956204379562044,0.3,0.7,0,0,1
424,7,9,1,0.355,0.3875000000000002,0.7894736842105263,0.4569377990430622,0.576923077,0.5555555560000001,0.46666666666666673,0.6095238095238096,0.095,-0.428,0.5630865484880083,0.6266944734098019,0.53,0.46,1,0,0
425,1,4,0,0.4700000000000002,0.4700000000000002,0.4078947368421052,0.4940191387559808,0.446808511,0.5,0.1866666666666667,0.49523809523809526,-1.182,0.418,0.6266944734098019,0.7737226277372263,0.45,0.55,0,0,1
426,6,0,1,0.8925000000000001,0.5725,0.6100478468899522,0.6710526315789473,0.454545455,0.673913043,0.3066666666666667,0.43809523809523815,0.968,0.385,0.7226277372262774,0.7956204379562044,0.3,0.7,0,0,0
427,12,11,1,0.37750000000000017,0.6625000000000001,0.41746411483253587,0.832535885167464,0.14285714300000002,0.551020408,0.46666666666666673,0.3523809523809524,-0.39899999999999997,0.06,0.6590198123044838,0.545881126173097,0.33,0.67,0,1,0
428,6,9,1,0.8925000000000001,0.3875000000000002,0.6100478468899522,0.4569377990430622,0.454545455,0.5555555560000001,0.6533333333333333,0.3238095238095238,0.968,-0.428,0.7226277372262774,0.6266944734098019,0.58,0.42,0,1,0
429,1,12,1,0.4700000000000002,0.37750000000000017,0.4078947368421052,0.41746411483253587,0.446808511,0.14285714300000002,0.49333333333333335,0.4190476190476191,-1.182,-0.39899999999999997,0.6266944734098019,0.6590198123044838,0.0,1.0,0,0,1
430,7,0,1,0.355,0.5725,0.7894736842105263,0.6710526315789473,0.576923077,0.673913043,0.36000000000000004,0.36190476190476195,0.095,0.385,0.5630865484880083,0.7956204379562044,0.6,0.4,1,0,1
431,6,4,1,0.8925000000000001,0.4700000000000002,0.6100478468899522,0.4940191387559808,0.454545455,0.5,0.4533333333333333,0.5238095238095238,0.968,0.418,0.7226277372262774,0.7737226277372263,0.45,0.55,0,1,1
432,9,11,0,0.3875000000000002,0.6625000000000001,0.4569377990430622,0.832535885167464,0.5555555560000001,0.551020408,0.21333333333333337,0.4285714285714286,-0.428,0.06,0.6266944734098019,0.545881126173097,0.55,0.45,1,0,1
433,12,7,0,0.37750000000000017,0.355,0.41746411483253587,0.7894736842105263,0.14285714300000002,0.576923077,0.37333333333333335,0.36190476190476195,-0.39899999999999997,0.095,0.6590198123044838,0.5630865484880083,0.5,0.5,1,0,1
434,11,0,0,0.6625000000000001,0.5725,0.832535885167464,0.6710526315789473,0.551020408,0.673913043,0.36000000000000004,0.4571428571428572,0.06,0.385,0.545881126173097,0.7956204379562044,0.38,0.62,0,0,1
435,9,1,1,0.3875000000000002,0.4700000000000002,0.4569377990430622,0.4078947368421052,0.5555555560000001,0.446808511,0.25333333333333335,0.43809523809523815,-0.428,-1.182,0.6266944734098019,0.6266944734098019,0.55,0.45,1,0,0
436,12,6,1,0.37750000000000017,0.8925000000000001,0.41746411483253587,0.6100478468899522,0.14285714300000002,0.454545455,0.5333333333333334,0.8190476190476191,-0.39899999999999997,0.968,0.6590198123044838,0.7226277372262774,1.0,0.0,1,0,1
437,7,4,1,0.355,0.4700000000000002,0.7894736842105263,0.4940191387559808,0.576923077,0.5,0.29333333333333333,0.4285714285714286,0.095,0.418,0.5630865484880083,0.7737226277372263,0.83,0.17,0,1,1
438,11,1,1,0.6625000000000001,0.4700000000000002,0.832535885167464,0.4078947368421052,0.551020408,0.446808511,0.49333333333333335,0.3238095238095238,0.06,-1.182,0.545881126173097,0.6266944734098019,0.5,0.5,1,0,0
439,0,9,0,0.5725,0.3875000000000002,0.6710526315789473,0.4569377990430622,0.673913043,0.5555555560000001,0.32,0.1619047619047619,0.385,-0.428,0.7956204379562044,0.6266944734098019,0.57,0.43,0,0,1
440,12,4,0,0.37750000000000017,0.4700000000000002,0.41746411483253587,0.4940191387559808,0.14285714300000002,0.5,0.34666666666666673,0.28571428571428575,-0.39899999999999997,0.418,0.6590198123044838,0.7737226277372263,0.5,0.5,1,0,1
441,7,11,0,0.355,0.6625000000000001,0.7894736842105263,0.832535885167464,0.576923077,0.551020408,0.36000000000000004,0.44761904761904764,0.095,0.06,0.5630865484880083,0.545881126173097,0.58,0.42,0,1,0
442,1,6,1,0.4700000000000002,0.8925000000000001,0.4078947368421052,0.6100478468899522,0.446808511,0.454545455,0.5333333333333334,0.6285714285714287,-1.182,0.968,0.6266944734098019,0.7226277372262774,0.42,0.58,0,0,1
443,9,12,0,0.3875000000000002,0.37750000000000017,0.4569377990430622,0.41746411483253587,0.5555555560000001,0.14285714300000002,0.13333333333333336,0.48571428571428577,-0.428,-0.39899999999999997,0.6266944734098019,0.6590198123044838,0.5,0.5,0,1,1
444,0,4,1,0.5725,0.4700000000000002,0.6710526315789473,0.4940191387559808,0.673913043,0.5,0.26666666666666666,0.49523809523809526,0.385,0.418,0.7956204379562044,0.7737226277372263,0.67,0.33,0,1,1
445,6,7,1,0.8925000000000001,0.355,0.6100478468899522,0.7894736842105263,0.454545455,0.576923077,0.44,0.5904761904761905,0.968,0.095,0.7226277372262774,0.5630865484880083,0.58,0.42,0,0,1
446,4,9,1,0.4700000000000002,0.3875000000000002,0.4940191387559808,0.4569377990430622,0.5,0.5555555560000001,0.4000000000000001,0.34285714285714286,0.418,-0.428,0.7737226277372263,0.6266944734098019,0.5,0.5,1,0,0
447,0,12,1,0.5725,0.37750000000000017,0.6710526315789473,0.41746411483253587,0.673913043,0.14285714300000002,0.6000000000000001,0.6095238095238096,0.385,-0.39899999999999997,0.7956204379562044,0.6590198123044838,1.0,0.0,0,0,1
448,7,1,1,0.355,0.4700000000000002,0.7894736842105263,0.4078947368421052,0.576923077,0.446808511,0.6666666666666667,0.44761904761904764,0.095,-1.182,0.5630865484880083,0.6266944734098019,0.5,0.5,1,0,0
449,6,11,1,0.8925000000000001,0.6625000000000001,0.6100478468899522,0.832535885167464,0.454545455,0.551020408,0.5066666666666666,0.4190476190476191,0.968,0.06,0.7226277372262774,0.545881126173097,0.27,0.73,0,0,0
450,9,0,1,0.3875000000000002,0.5725,0.4569377990430622,0.6710526315789473,0.5555555560000001,0.673913043,0.25333333333333335,0.6095238095238096,-0.428,0.385,0.6266944734098019,0.7956204379562044,0.43,0.57,1,0,1
451,12,4,1,0.37750000000000017,0.4700000000000002,0.41746411483253587,0.4940191387559808,0.14285714300000002,0.5,0.4533333333333333,0.46666666666666673,-0.39899999999999997,0.418,0.6590198123044838,0.7737226277372263,0.5,0.5,0,1,1
452,1,6,1,0.4700000000000002,0.8925000000000001,0.4078947368421052,0.6100478468899522,0.446808511,0.454545455,0.38666666666666666,0.4571428571428572,-1.182,0.968,0.6266944734098019,0.7226277372262774,0.42,0.58,0,0,1
453,11,7,1,0.6625000000000001,0.355,0.832535885167464,0.7894736842105263,0.551020408,0.576923077,0.26666666666666666,0.6761904761904762,0.06,0.095,0.545881126173097,0.5630865484880083,0.42,0.58,0,1,1
454,4,6,1,0.4700000000000002,0.8925000000000001,0.4940191387559808,0.6100478468899522,0.5,0.454545455,0.5333333333333334,0.43809523809523815,0.418,0.968,0.7737226277372263,0.7226277372262774,0.55,0.45,1,0,0
455,7,0,1,0.355,0.5725,0.7894736842105263,0.6710526315789473,0.576923077,0.673913043,0.5066666666666666,0.5714285714285715,0.095,0.385,0.5630865484880083,0.7956204379562044,0.6,0.4,1,0,1
456,6,0,1,0.8925000000000001,0.5725,0.6100478468899522,0.6710526315789473,0.454545455,0.673913043,0.7333333333333334,0.9523809523809524,0.968,0.385,0.7226277372262774,0.7956204379562044,0.3,0.7,0,0,0
457,6,4,1,0.8925000000000001,0.4700000000000002,0.6100478468899522,0.4940191387559808,0.454545455,0.5,0.22666666666666668,0.5619047619047619,0.968,0.418,0.7226277372262774,0.7737226277372263,0.45,0.55,0,0,1
458,7,4,1,0.9000000000000001,0.44000000000000017,0.49282296650717705,0.5980861244019139,0.568965517,0.527272727,0.29333333333333333,0.36190476190476195,-0.043,0.253,0.7314911366006257,0.6538060479666319,0.72,0.28,0,1,1
459,0,1,1,0.3900000000000001,0.44000000000000017,0.6255980861244019,0.6913875598086124,0.660714286,0.41176470600000004,0.5866666666666667,0.380952380952381,0.7090000000000001,-0.049,0.7867570385818561,0.7069864442127216,0.71,0.29,1,0,0
460,11,6,1,0.3700000000000001,0.21500000000000008,0.4772727272727273,0.5454545454545454,0.543859649,0.490196078,0.26666666666666666,0.48571428571428577,0.062,-1.436,0.6293013555787279,0.5969760166840459,0.62,0.38,0,0,0
461,0,12,0,0.3900000000000001,0.8175000000000001,0.6255980861244019,0.6722488038277512,0.660714286,0.28571428600000004,0.4533333333333333,0.43809523809523815,0.7090000000000001,-0.239,0.7867570385818561,0.6850886339937435,0.75,0.25,1,0,0
462,4,9,1,0.44000000000000017,0.48750000000000004,0.5980861244019139,0.49282296650717705,0.527272727,0.5111111110000001,0.5066666666666666,0.39047619047619053,0.253,1.037,0.6538060479666319,0.7069864442127216,0.57,0.43,1,0,1
463,1,11,1,0.44000000000000017,0.3700000000000001,0.6913875598086124,0.4772727272727273,0.41176470600000004,0.543859649,0.48000000000000004,0.4,-0.049,0.062,0.7069864442127216,0.6293013555787279,0.43,0.57,0,0,1
464,6,7,1,0.21500000000000008,0.9000000000000001,0.5454545454545454,0.49282296650717705,0.490196078,0.568965517,0.56,0.1619047619047619,-1.436,-0.043,0.5969760166840459,0.7314911366006257,0.5,0.5,0,1,0
465,9,12,1,0.48750000000000004,0.8175000000000001,0.49282296650717705,0.6722488038277512,0.5111111110000001,0.28571428600000004,0.4266666666666667,0.6190476190476191,1.037,-0.239,0.7069864442127216,0.6850886339937435,0.5,0.5,1,0,1
466,7,11,0,0.9000000000000001,0.3700000000000001,0.49282296650717705,0.4772727272727273,0.568965517,0.543859649,0.21333333333333337,0.4,-0.043,0.062,0.7314911366006257,0.6293013555787279,0.64,0.36,0,1,1
467,6,1,0,0.21500000000000008,0.44000000000000017,0.5454545454545454,0.6913875598086124,0.490196078,0.41176470600000004,0.72,0.36190476190476195,-1.436,-0.049,0.5969760166840459,0.7069864442127216,0.64,0.36,0,0,1
468,12,11,1,0.8175000000000001,0.3700000000000001,0.6722488038277512,0.4772727272727273,0.28571428600000004,0.543859649,0.34666666666666673,0.44761904761904764,-0.239,0.062,0.6850886339937435,0.6293013555787279,0.4,0.6,0,0,1
469,7,0,0,0.9000000000000001,0.3900000000000001,0.49282296650717705,0.6255980861244019,0.568965517,0.660714286,0.26666666666666666,0.34285714285714286,-0.043,0.7090000000000001,0.7314911366006257,0.7867570385818561,0.5,0.5,1,0,1
470,1,12,0,0.44000000000000017,0.8175000000000001,0.6913875598086124,0.6722488038277512,0.41176470600000004,0.28571428600000004,0.21333333333333337,0.8571428571428572,-0.049,-0.239,0.7069864442127216,0.6850886339937435,0.0,1.0,0,0,0
471,6,4,1,0.21500000000000008,0.44000000000000017,0.5454545454545454,0.5980861244019139,0.490196078,0.527272727,0.3333333333333333,0.4761904761904762,-1.436,0.253,0.5969760166840459,0.6538060479666319,0.4,0.6,0,0,1
472,0,11,0,0.3900000000000001,0.3700000000000001,0.6255980861244019,0.4772727272727273,0.660714286,0.543859649,0.44,0.5047619047619049,0.7090000000000001,0.062,0.7867570385818561,0.6293013555787279,0.67,0.33,0,1,1
473,7,9,1,0.9000000000000001,0.48750000000000004,0.49282296650717705,0.49282296650717705,0.568965517,0.5111111110000001,0.32,0.44761904761904764,-0.043,1.037,0.7314911366006257,0.7069864442127216,0.53,0.47,0,1,0
474,1,4,1,0.44000000000000017,0.44000000000000017,0.6913875598086124,0.5980861244019139,0.41176470600000004,0.527272727,0.44,0.31428571428571433,-0.049,0.253,0.7069864442127216,0.6538060479666319,0.46,0.53,0,0,1
475,11,6,1,0.3700000000000001,0.21500000000000008,0.4772727272727273,0.5454545454545454,0.543859649,0.490196078,0.25333333333333335,0.4571428571428572,0.062,-1.436,0.6293013555787279,0.5969760166840459,0.62,0.38,1,0,1
476,12,4,1,0.8175000000000001,0.44000000000000017,0.6722488038277512,0.5980861244019139,0.28571428600000004,0.527272727,0.37333333333333335,0.380952380952381,-0.239,0.253,0.6850886339937435,0.6538060479666319,0.25,0.75,0,0,0
477,0,9,1,0.3900000000000001,0.48750000000000004,0.6255980861244019,0.49282296650717705,0.660714286,0.5111111110000001,0.37333333333333335,0.46666666666666673,0.7090000000000001,1.037,0.7867570385818561,0.7069864442127216,0.56,0.44,0,1,0
478,1,7,1,0.44000000000000017,0.9000000000000001,0.6913875598086124,0.49282296650717705,0.41176470600000004,0.568965517,0.4000000000000001,0.36190476190476195,-0.049,-0.043,0.7069864442127216,0.7314911366006257,0.5,0.5,0,0,0
479,11,9,1,0.3700000000000001,0.48750000000000004,0.4772727272727273,0.49282296650717705,0.543859649,0.5111111110000001,0.4000000000000001,0.4571428571428572,0.062,1.037,0.6293013555787279,0.7069864442127216,0.54,0.46,1,0,1
480,7,12,0,0.9000000000000001,0.8175000000000001,0.49282296650717705,0.6722488038277512,0.568965517,0.28571428600000004,0.44,0.46666666666666673,-0.043,-0.239,0.7314911366006257,0.6850886339937435,0.5,0.5,1,0,0
481,0,6,0,0.3900000000000001,0.21500000000000008,0.6255980861244019,0.5454545454545454,0.660714286,0.490196078,0.4133333333333334,0.49523809523809526,0.7090000000000001,-1.436,0.7867570385818561,0.5969760166840459,0.53,0.47,1,0,0
482,1,9,1,0.44000000000000017,0.48750000000000004,0.6913875598086124,0.49282296650717705,0.41176470600000004,0.5111111110000001,0.52,0.37142857142857144,-0.049,1.037,0.7069864442127216,0.7069864442127216,0.38,0.62,0,0,1
483,12,6,1,0.8175000000000001,0.21500000000000008,0.6722488038277512,0.5454545454545454,0.28571428600000004,0.490196078,0.3066666666666667,0.4761904761904762,-0.239,-1.436,0.6850886339937435,0.5969760166840459,0.5,0.5,0,0,0
484,0,4,1,0.3900000000000001,0.44000000000000017,0.6255980861244019,0.5980861244019139,0.660714286,0.527272727,0.5466666666666666,0.34285714285714286,0.7090000000000001,0.253,0.7867570385818561,0.6538060479666319,0.64,0.36,1,0,0
485,9,11,1,0.48750000000000004,0.3700000000000001,0.49282296650717705,0.4772727272727273,0.5111111110000001,0.543859649,0.46666666666666673,0.34285714285714286,1.037,0.062,0.7069864442127216,0.6293013555787279,0.46,0.54,1,0,1
486,0,4,1,0.3900000000000001,0.44000000000000017,0.6255980861244019,0.5980861244019139,0.660714286,0.527272727,0.49333333333333335,0.0,0.7090000000000001,0.253,0.7867570385818561,0.6538060479666319,0.64,0.36,0,1,1
487,6,1,1,0.21500000000000008,0.44000000000000017,0.5454545454545454,0.6913875598086124,0.490196078,0.41176470600000004,0.5066666666666666,0.5142857142857143,-1.436,-0.049,0.5969760166840459,0.7069864442127216,0.64,0.36,0,0,1
488,7,11,1,0.9000000000000001,0.3700000000000001,0.49282296650717705,0.4772727272727273,0.568965517,0.543859649,0.16000000000000003,0.39047619047619053,-0.043,0.062,0.7314911366006257,0.6293013555787279,0.64,0.36,1,0,0
489,4,9,1,0.44000000000000017,0.48750000000000004,0.5980861244019139,0.49282296650717705,0.527272727,0.5111111110000001,0.4266666666666667,0.5238095238095238,0.253,1.037,0.6538060479666319,0.7069864442127216,0.57,0.43,0,1,1
490,12,0,1,0.8175000000000001,0.3900000000000001,0.6722488038277512,0.6255980861244019,0.28571428600000004,0.660714286,0.6133333333333333,0.5904761904761905,-0.239,0.7090000000000001,0.6850886339937435,0.7867570385818561,0.25,0.75,1,0,0
491,7,6,0,0.9000000000000001,0.21500000000000008,0.49282296650717705,0.5454545454545454,0.568965517,0.490196078,0.8133333333333335,0.5142857142857143,-0.043,-1.436,0.7314911366006257,0.5969760166840459,0.5,0.5,0,0,0
492,11,1,1,0.3700000000000001,0.44000000000000017,0.4772727272727273,0.6913875598086124,0.543859649,0.41176470600000004,0.48000000000000004,0.4285714285714286,0.062,-0.049,0.6293013555787279,0.7069864442127216,0.57,0.43,0,0,0
493,0,9,0,0.3900000000000001,0.48750000000000004,0.6255980861244019,0.49282296650717705,0.660714286,0.5111111110000001,0.37333333333333335,0.5238095238095238,0.7090000000000001,1.037,0.7867570385818561,0.7069864442127216,0.56,0.44,1,0,0
494,4,12,1,0.44000000000000017,0.8175000000000001,0.5980861244019139,0.6722488038277512,0.527272727,0.28571428600000004,0.29333333333333333,0.4,0.253,-0.239,0.6538060479666319,0.6850886339937435,0.75,0.25,1,0,0
495,1,7,0,0.44000000000000017,0.9000000000000001,0.6913875598086124,0.49282296650717705,0.41176470600000004,0.568965517,0.5333333333333334,0.31428571428571433,-0.049,-0.043,0.7069864442127216,0.7314911366006257,0.5,0.5,0,1,1
496,9,6,1,0.48750000000000004,0.21500000000000008,0.49282296650717705,0.5454545454545454,0.5111111110000001,0.490196078,0.38666666666666666,0.39047619047619053,1.037,-1.436,0.7069864442127216,0.5969760166840459,0.36,0.64,1,0,0
497,4,1,0,0.44000000000000017,0.44000000000000017,0.5980861244019139,0.6913875598086124,0.527272727,0.41176470600000004,0.7066666666666668,0.3238095238095238,0.253,-0.049,0.6538060479666319,0.7069864442127216,0.53,0.46,1,0,0
498,12,11,1,0.8175000000000001,0.3700000000000001,0.6722488038277512,0.4772727272727273,0.28571428600000004,0.543859649,0.5466666666666666,0.34285714285714286,-0.239,0.062,0.6850886339937435,0.6293013555787279,0.4,0.6,0,0,0
499,0,7,0,0.3900000000000001,0.9000000000000001,0.6255980861244019,0.49282296650717705,0.660714286,0.568965517,0.38666666666666666,0.580952380952381,0.7090000000000001,-0.043,0.7867570385818561,0.7314911366006257,0.5,0.5,1,0,1
500,6,4,0,0.21500000000000008,0.44000000000000017,0.5454545454545454,0.5980861244019139,0.490196078,0.527272727,0.4000000000000001,0.5428571428571429,-1.436,0.253,0.5969760166840459,0.6538060479666319,0.4,0.6,0,1,1
501,12,1,0,0.8175000000000001,0.44000000000000017,0.6722488038277512,0.6913875598086124,0.28571428600000004,0.41176470600000004,0.34666666666666673,0.46666666666666673,-0.239,-0.049,0.6850886339937435,0.7069864442127216,1.0,0.0,0,0,0
502,9,7,0,0.48750000000000004,0.9000000000000001,0.49282296650717705,0.49282296650717705,0.5111111110000001,0.568965517,0.32,0.4285714285714286,1.037,-0.043,0.7069864442127216,0.7314911366006257,0.47,0.53,0,1,0
503,0,11,0,0.3900000000000001,0.3700000000000001,0.6255980861244019,0.4772727272727273,0.660714286,0.543859649,0.28,0.380952380952381,0.7090000000000001,0.062,0.7867570385818561,0.6293013555787279,0.67,0.33,1,0,0
504,12,6,0,0.8175000000000001,0.21500000000000008,0.6722488038277512,0.5454545454545454,0.28571428600000004,0.490196078,0.5466666666666666,0.44761904761904764,-0.239,-1.436,0.6850886339937435,0.5969760166840459,0.5,0.5,1,0,0
505,0,1,0,0.3900000000000001,0.44000000000000017,0.6255980861244019,0.6913875598086124,0.660714286,0.41176470600000004,0.013333333333333336,0.2666666666666667,0.7090000000000001,-0.049,0.7867570385818561,0.7069864442127216,0.71,0.29,0,0,1
506,6,9,1,0.21500000000000008,0.48750000000000004,0.5454545454545454,0.49282296650717705,0.490196078,0.5111111110000001,0.76,0.580952380952381,-1.436,1.037,0.5969760166840459,0.7069864442127216,0.64,0.36,0,0,0
507,7,4,1,0.9000000000000001,0.44000000000000017,0.49282296650717705,0.5980861244019139,0.568965517,0.527272727,0.4133333333333334,0.4761904761904762,-0.043,0.253,0.7314911366006257,0.6538060479666319,0.72,0.28,1,0,0
508,12,9,0,0.8175000000000001,0.48750000000000004,0.6722488038277512,0.49282296650717705,0.28571428600000004,0.5111111110000001,0.7066666666666668,0.7904761904761906,-0.239,1.037,0.6850886339937435,0.7069864442127216,0.5,0.5,1,0,1
509,6,0,0,0.21500000000000008,0.3900000000000001,0.5454545454545454,0.6255980861244019,0.490196078,0.660714286,0.34666666666666673,0.44761904761904764,-1.436,0.7090000000000001,0.5969760166840459,0.7867570385818561,0.47,0.53,0,0,1
510,11,4,0,0.3700000000000001,0.44000000000000017,0.4772727272727273,0.5980861244019139,0.543859649,0.527272727,0.6799999999999999,0.5047619047619049,0.062,0.253,0.6293013555787279,0.6538060479666319,0.57,0.43,0,0,0
511,1,9,1,0.44000000000000017,0.48750000000000004,0.6913875598086124,0.49282296650717705,0.41176470600000004,0.5111111110000001,0.52,0.01904761904761905,-0.049,1.037,0.7069864442127216,0.7069864442127216,0.38,0.62,0,1,1
512,12,7,0,0.8175000000000001,0.9000000000000001,0.6722488038277512,0.49282296650717705,0.28571428600000004,0.568965517,0.1866666666666667,0.36190476190476195,-0.239,-0.043,0.6850886339937435,0.7314911366006257,0.5,0.5,1,0,1
513,7,0,0,0.9000000000000001,0.3900000000000001,0.49282296650717705,0.6255980861244019,0.568965517,0.660714286,0.44,0.5142857142857143,-0.043,0.7090000000000001,0.7314911366006257,0.7867570385818561,0.5,0.5,1,0,0
514,9,11,0,0.48750000000000004,0.3700000000000001,0.49282296650717705,0.4772727272727273,0.5111111110000001,0.543859649,0.34666666666666673,0.380952380952381,1.037,0.062,0.7069864442127216,0.6293013555787279,0.46,0.54,0,0,0
515,9,0,1,0.48750000000000004,0.3900000000000001,0.49282296650717705,0.6255980861244019,0.5111111110000001,0.660714286,0.1866666666666667,0.3238095238095238,1.037,0.7090000000000001,0.7069864442127216,0.7867570385818561,0.44,0.56,0,0,1
